athlete_id;athlete_name;created_at;discipline;skill_mean;skill_std
806314;Gert Schulz;2007-09-22;singles;21.8856;1.89928
806314;Gert Schulz;2007-09-22;doubles;22.651;2.18046
807523;Dan Guddat;2007-09-22;doubles;30.4349;2.94524
807523;Dan Guddat;2007-09-22;mixed;26.4449;3.80194
807743;Martin Braun;2007-09-22;singles;24.6066;1.44524
807743;Martin Braun;2007-09-22;doubles;21.032;2.4063
808514;Stefanie Oertel;2007-09-22;doubles;28.5749;1.97983
808514;Stefanie Oertel;2007-09-22;mixed;33.9532;2.21193
808845;Lilian Malanowsky;2007-09-22;singles;25.8982;1.47724
808845;Lilian Malanowsky;2007-09-22;doubles;30.1116;2.18719
808884;Tobias Schultze;2007-09-22;singles;29.8868;1.41034
808884;Tobias Schultze;2007-09-22;doubles;27.8245;2.11978
809384;Susanne Schiller;2007-09-22;mixed;26.9098;5.27317
809585;Ronny Pabst;2007-09-22;singles;22.0037;3.55523
809585;Ronny Pabst;2007-09-22;doubles;27.8357;2.40768
810156;Andreas Karos;2007-09-22;singles;22.8095;1.88202
810156;Andreas Karos;2007-09-22;doubles;28.2822;2.54247
810233;Sascha Bulik;2007-09-22;singles;27.2312;1.55725
810233;Sascha Bulik;2007-09-22;doubles;25.519;2.3418
810817;Andreas Ziese;2007-09-22;doubles;29.4606;3.08589
810817;Andreas Ziese;2007-09-22;mixed;35.5919;3.52176
809585;Ronny Pabst;2007-09-23;singles;22.9595;3.33221
809585;Ronny Pabst;2007-09-23;doubles;27.8414;2.40771
810233;Sascha Bulik;2007-09-23;singles;27.3577;1.54653
810233;Sascha Bulik;2007-09-23;doubles;25.7886;2.31748
806276;Anika Götze;2007-09-28;doubles;30.4813;2.02727
806276;Anika Götze;2007-09-28;mixed;31.5955;3.88578
807523;Dan Guddat;2007-09-28;doubles;28.9222;2.84642
807523;Dan Guddat;2007-09-28;mixed;26.7197;3.72799
808514;Stefanie Oertel;2007-09-28;doubles;28.3812;1.96
808514;Stefanie Oertel;2007-09-28;mixed;34.0463;2.19883
808845;Lilian Malanowsky;2007-09-28;singles;25.7743;1.46204
808845;Lilian Malanowsky;2007-09-28;doubles;29.8752;2.15966
808884;Tobias Schultze;2007-09-28;singles;30.1421;1.38982
808884;Tobias Schultze;2007-09-28;doubles;28.5926;2.08713
810156;Andreas Karos;2007-09-28;singles;22.6863;1.85807
810156;Andreas Karos;2007-09-28;doubles;27.1547;2.47976
810233;Sascha Bulik;2007-09-28;singles;26.75;1.51556
810233;Sascha Bulik;2007-09-28;doubles;25.5327;2.28651
810817;Andreas Ziese;2007-09-28;singles;32.113;1.92339
810817;Andreas Ziese;2007-09-28;doubles;29.0071;3.00998
806299;Andreas Knauf;2007-09-29;singles;37.4394;2.11315
806299;Andreas Knauf;2007-09-29;doubles;44.3448;3.22816
806304;Gabriela Knauf;2007-09-29;doubles;29.8098;2.98305
806304;Gabriela Knauf;2007-09-29;mixed;41.6522;3.56204
806310;Heinz Fraulob;2007-09-29;singles;20.852;2.36351
806310;Heinz Fraulob;2007-09-29;doubles;21.6187;2.44535
806314;Gert Schulz;2007-09-29;doubles;22.5526;2.16515
806314;Gert Schulz;2007-09-29;mixed;22.3316;2.85058
806316;Rainer Schütz;2007-09-29;doubles;26.1171;2.37393
806316;Rainer Schütz;2007-09-29;mixed;17.8997;3.86759
809363;Andrea Paul;2007-09-29;doubles;26.3804;2.53791
809363;Andrea Paul;2007-09-29;mixed;26.5954;3.96667
809384;Susanne Schiller;2007-09-29;singles;23.5504;1.84519
809384;Susanne Schiller;2007-09-29;doubles;27.7824;2.66866
810449;Alexander Nachtigall;2007-09-29;singles;38.3119;1.89217
810449;Alexander Nachtigall;2007-09-29;doubles;38.2477;2.67426
807523;Dan Guddat;2007-09-30;doubles;28.3801;2.78533
807523;Dan Guddat;2007-09-30;mixed;27.822;3.59527
807743;Martin Braun;2007-09-30;singles;24.5352;1.43637
807743;Martin Braun;2007-09-30;doubles;20.8902;2.38524
808514;Stefanie Oertel;2007-09-30;doubles;28.5859;1.94733
808514;Stefanie Oertel;2007-09-30;mixed;34.4301;2.17327
808845;Lilian Malanowsky;2007-09-30;singles;25.5605;1.45028
808845;Lilian Malanowsky;2007-09-30;doubles;30.1237;2.14195
810156;Andreas Karos;2007-09-30;singles;22.4937;1.82774
810156;Andreas Karos;2007-09-30;doubles;27.0041;2.45653
810817;Andreas Ziese;2007-09-30;singles;32.266;1.89639
810817;Andreas Ziese;2007-09-30;doubles;28.4009;2.93736
806310;Heinz Fraulob;2007-10-01;singles;20.4364;2.28998
806310;Heinz Fraulob;2007-10-01;doubles;22.0305;2.40544
806311;Thilo Gottschlag;2007-10-01;doubles;29.387;2.06149
806311;Thilo Gottschlag;2007-10-01;mixed;36.6565;2.44338
806314;Gert Schulz;2007-10-01;singles;21.6282;1.86214
806314;Gert Schulz;2007-10-01;doubles;23.0491;2.12982
809363;Andrea Paul;2007-10-01;mixed;26.6929;3.93951
806276;Anika Götze;2007-10-06;mixed;32.3032;3.74383
807523;Dan Guddat;2007-10-06;doubles;27.8716;2.72113
807523;Dan Guddat;2007-10-06;mixed;28.2144;3.51838
807743;Martin Braun;2007-10-06;singles;24.5223;1.43551
807743;Martin Braun;2007-10-06;doubles;20.6625;2.3537
808514;Stefanie Oertel;2007-10-06;doubles;28.414;1.93137
808514;Stefanie Oertel;2007-10-06;mixed;34.5737;2.15777
808884;Tobias Schultze;2007-10-06;singles;30.3923;1.36954
808884;Tobias Schultze;2007-10-06;doubles;29.3455;2.05255
809384;Susanne Schiller;2007-10-06;singles;23.3893;1.82082
809384;Susanne Schiller;2007-10-06;doubles;27.4599;2.62415
809585;Ronny Pabst;2007-10-06;doubles;28.0849;2.3825
809585;Ronny Pabst;2007-10-06;mixed;30.5441;3.32457
810233;Sascha Bulik;2007-10-06;singles;26.552;1.49428
810233;Sascha Bulik;2007-10-06;doubles;25.3235;2.25897
810817;Andreas Ziese;2007-10-06;singles;32.523;1.85766
810817;Andreas Ziese;2007-10-06;doubles;27.8354;2.86169
806276;Anika Götze;2007-10-07;doubles;30.956;1.99791
806276;Anika Götze;2007-10-07;mixed;33.2224;3.59666
806299;Andreas Knauf;2007-10-07;singles;37.9922;2.04411
806299;Andreas Knauf;2007-10-07;doubles;44.9601;3.13928
806304;Gabriela Knauf;2007-10-07;doubles;29.7173;2.95996
806304;Gabriela Knauf;2007-10-07;mixed;40.2985;3.4353
806316;Rainer Schütz;2007-10-07;doubles;26.4455;2.33962
806316;Rainer Schütz;2007-10-07;mixed;16.3039;3.70447
807523;Dan Guddat;2007-10-07;doubles;27.2007;2.64856
807523;Dan Guddat;2007-10-07;mixed;29.0263;3.39673
808514;Stefanie Oertel;2007-10-07;singles;18.227;6.19125
808514;Stefanie Oertel;2007-10-07;doubles;28.3752;1.92658
808884;Tobias Schultze;2007-10-07;singles;30.4906;1.3587
808884;Tobias Schultze;2007-10-07;doubles;29.708;2.02633
809585;Ronny Pabst;2007-10-07;singles;23.3167;3.21418
809585;Ronny Pabst;2007-10-07;doubles;28.1108;2.37893
810233;Sascha Bulik;2007-10-07;singles;26.7244;1.47488
810233;Sascha Bulik;2007-10-07;doubles;24.8609;2.21841
810449;Alexander Nachtigall;2007-10-07;singles;38.4042;1.87353
810449;Alexander Nachtigall;2007-10-07;doubles;38.6643;2.62434
806299;Andreas Knauf;2007-10-21;doubles;45.2544;3.07835
806304;Gabriela Knauf;2007-10-21;doubles;31.0485;2.87436
806304;Gabriela Knauf;2007-10-21;mixed;41.8951;3.30641
806316;Rainer Schütz;2007-10-21;doubles;26.1182;2.30465
806316;Rainer Schütz;2007-10-21;mixed;18.1603;3.54202
810449;Alexander Nachtigall;2007-10-21;singles;38.2096;1.84454
810449;Alexander Nachtigall;2007-10-21;doubles;38.2527;2.57412
809585;Ronny Pabst;2007-10-25;singles;24.1725;3.07913
809585;Ronny Pabst;2007-10-25;doubles;28.2482;2.3605
806276;Anika Götze;2007-10-27;doubles;30.7923;1.98193
806276;Anika Götze;2007-10-27;mixed;32.3089;3.48118
806304;Gabriela Knauf;2007-10-27;mixed;40.9626;3.2229
806310;Heinz Fraulob;2007-10-27;singles;20.9599;2.2075
806310;Heinz Fraulob;2007-10-27;doubles;21.4742;2.37094
806311;Thilo Gottschlag;2007-10-27;doubles;29.7417;2.03114
806311;Thilo Gottschlag;2007-10-27;mixed;37.2701;2.39384
806314;Gert Schulz;2007-10-27;singles;22.1115;1.8094
806314;Gert Schulz;2007-10-27;doubles;23.4277;2.09611
806316;Rainer Schütz;2007-10-27;doubles;25.6306;2.27134
806316;Rainer Schütz;2007-10-27;mixed;17.0903;3.43886
806323;Dennis Doer;2007-10-27;doubles;32.3132;2.11939
806323;Dennis Doer;2007-10-27;mixed;35.4195;2.34621
808884;Tobias Schultze;2007-10-27;singles;30.5666;1.35035
808884;Tobias Schultze;2007-10-27;doubles;29.7214;2.02524
809363;Andrea Paul;2007-10-27;doubles;27.2004;2.47443
809363;Andrea Paul;2007-10-27;mixed;28.2867;3.72328
809384;Susanne Schiller;2007-10-27;singles;23.8428;1.77893
809384;Susanne Schiller;2007-10-27;doubles;28.3365;2.55372
810156;Andreas Karos;2007-10-27;singles;22.4267;1.81337
810156;Andreas Karos;2007-10-27;doubles;26.8513;2.43118
810233;Sascha Bulik;2007-10-27;singles;26.5422;1.45578
810233;Sascha Bulik;2007-10-27;doubles;24.7363;2.20028
810449;Alexander Nachtigall;2007-10-27;singles;37.912;1.81711
810449;Alexander Nachtigall;2007-10-27;doubles;37.6446;2.52689
807523;Dan Guddat;2007-10-28;doubles;25.9868;2.57444
807523;Dan Guddat;2007-10-28;mixed;29.0532;3.38882
807743;Martin Braun;2007-10-28;singles;24.4917;1.43153
807743;Martin Braun;2007-10-28;doubles;20.6289;2.34695
808514;Stefanie Oertel;2007-10-28;doubles;28.1465;1.90638
808514;Stefanie Oertel;2007-10-28;mixed;34.5845;2.15709
809363;Andrea Paul;2007-10-28;singles;16.0723;2.77986
809363;Andrea Paul;2007-10-28;doubles;26.8234;2.42908
810156;Andreas Karos;2007-10-28;singles;22.4221;1.81353
810156;Andreas Karos;2007-10-28;doubles;26.8154;2.42355
810233;Sascha Bulik;2007-10-28;singles;26.2927;1.43485
810233;Sascha Bulik;2007-10-28;doubles;23.8982;2.15877
806310;Heinz Fraulob;2007-11-02;singles;20.5493;2.13876
806310;Heinz Fraulob;2007-11-02;doubles;21.1524;2.33823
806314;Gert Schulz;2007-11-02;doubles;23.0454;2.07244
806314;Gert Schulz;2007-11-02;mixed;22.042;2.81606
809384;Susanne Schiller;2007-11-02;doubles;27.7112;2.51461
806299;Andreas Knauf;2007-11-03;singles;38.0746;2.03402
806299;Andreas Knauf;2007-11-03;doubles;45.2552;3.07908
806304;Gabriela Knauf;2007-11-03;doubles;31.5427;2.82043
806304;Gabriela Knauf;2007-11-03;mixed;41.7714;3.14793
806316;Rainer Schütz;2007-11-03;singles;28.5512;1.82814
806316;Rainer Schütz;2007-11-03;doubles;26.0243;2.24945
806323;Dennis Doer;2007-11-03;doubles;32.3234;2.11871
806323;Dennis Doer;2007-11-03;mixed;35.435;2.3438
807523;Dan Guddat;2007-11-03;doubles;26.4925;2.54165
807523;Dan Guddat;2007-11-03;mixed;29.9473;3.30133
808514;Stefanie Oertel;2007-11-03;doubles;28.1706;1.90415
808514;Stefanie Oertel;2007-11-03;mixed;34.5976;2.15567
809384;Susanne Schiller;2007-11-03;singles;23.9578;1.76085
809384;Susanne Schiller;2007-11-03;doubles;27.753;2.5067
809585;Ronny Pabst;2007-11-03;doubles;28.2609;2.35877
810156;Andreas Karos;2007-11-03;singles;22.7165;1.77717
810233;Sascha Bulik;2007-11-03;singles;26.3327;1.43098
810233;Sascha Bulik;2007-11-03;doubles;23.4308;2.1289
810449;Alexander Nachtigall;2007-11-03;singles;37.9259;1.81508
810449;Alexander Nachtigall;2007-11-03;doubles;37.6452;2.52804
810817;Andreas Ziese;2007-11-03;doubles;27.0146;2.78923
806299;Andreas Knauf;2007-11-10;singles;37.2493;1.95546
806299;Andreas Knauf;2007-11-10;doubles;45.4443;3.03658
806304;Gabriela Knauf;2007-11-10;doubles;31.4364;2.79651
806304;Gabriela Knauf;2007-11-10;mixed;40.9122;3.08447
806316;Rainer Schütz;2007-11-10;singles;28.2826;1.78989
806316;Rainer Schütz;2007-11-10;doubles;26.0743;2.24327
807523;Dan Guddat;2007-11-10;doubles;26.5563;2.53187
807523;Dan Guddat;2007-11-10;mixed;29.0024;3.22784
810449;Alexander Nachtigall;2007-11-10;singles;37.6612;1.78099
810449;Alexander Nachtigall;2007-11-10;doubles;37.7727;2.50531
806299;Andreas Knauf;2007-11-11;singles;37.3727;1.92952
806299;Andreas Knauf;2007-11-11;doubles;45.4585;3.03206
806304;Gabriela Knauf;2007-11-11;doubles;30.9366;2.73068
806304;Gabriela Knauf;2007-11-11;mixed;41.0354;3.05702
806316;Rainer Schütz;2007-11-11;singles;28.1225;1.7635
806316;Rainer Schütz;2007-11-11;doubles;25.6734;2.20624
807523;Dan Guddat;2007-11-11;doubles;26.0457;2.47767
807523;Dan Guddat;2007-11-11;mixed;29.1374;3.19616
810449;Alexander Nachtigall;2007-11-11;singles;37.8332;1.75358
810449;Alexander Nachtigall;2007-11-11;doubles;37.7823;2.50351
806310;Heinz Fraulob;2007-11-17;singles;20.3098;2.09119
806310;Heinz Fraulob;2007-11-17;doubles;21.4983;2.30399
806311;Thilo Gottschlag;2007-11-17;doubles;29.6305;2.01987
806311;Thilo Gottschlag;2007-11-17;mixed;37.4448;2.36911
809363;Andrea Paul;2007-11-17;doubles;27.5897;2.37265
809363;Andrea Paul;2007-11-17;mixed;28.7091;3.62504
809384;Susanne Schiller;2007-11-17;singles;23.8813;1.74615
809384;Susanne Schiller;2007-11-17;doubles;28.569;2.44446
809585;Ronny Pabst;2007-11-17;doubles;28.3478;2.34516
809585;Ronny Pabst;2007-11-17;mixed;30.9404;3.28749
806276;Anika Götze;2007-11-18;singles;21.9377;1.65261
806276;Anika Götze;2007-11-18;doubles;30.9706;1.96887
806323;Dennis Doer;2007-11-18;doubles;32.4851;2.09988
806323;Dennis Doer;2007-11-18;mixed;35.0713;2.31796
807743;Martin Braun;2007-11-18;singles;24.2997;1.41856
807743;Martin Braun;2007-11-18;doubles;20.4143;2.32391
808514;Stefanie Oertel;2007-11-18;doubles;27.749;1.87677
808514;Stefanie Oertel;2007-11-18;mixed;34.6582;2.1473
808845;Lilian Malanowsky;2007-11-18;singles;25.435;1.4355
808845;Lilian Malanowsky;2007-11-18;doubles;29.5905;2.10195
808884;Tobias Schultze;2007-11-18;singles;30.6655;1.33974
808884;Tobias Schultze;2007-11-18;doubles;29.3743;2.00154
810156;Andreas Karos;2007-11-18;singles;22.571;1.75283
810156;Andreas Karos;2007-11-18;doubles;26.5866;2.39798
810233;Sascha Bulik;2007-11-18;singles;26.1134;1.41064
810233;Sascha Bulik;2007-11-18;doubles;23.8817;2.09414
810817;Andreas Ziese;2007-11-18;doubles;27.7881;2.70821
810817;Andreas Ziese;2007-11-18;mixed;35.7534;3.47914
806299;Andreas Knauf;2007-12-08;singles;37.4758;1.90726
806299;Andreas Knauf;2007-12-08;doubles;45.4671;3.02951
806304;Gabriela Knauf;2007-12-08;doubles;30.5373;2.67419
806304;Gabriela Knauf;2007-12-08;mixed;41.1012;3.03998
806310;Heinz Fraulob;2007-12-08;singles;20.9225;2.01644
806310;Heinz Fraulob;2007-12-08;doubles;21.2941;2.27635
806314;Gert Schulz;2007-12-08;singles;22.0126;1.79103
806314;Gert Schulz;2007-12-08;doubles;22.8801;2.05292
806316;Rainer Schütz;2007-12-08;singles;27.9471;1.73618
806316;Rainer Schütz;2007-12-08;doubles;25.3146;2.17196
807523;Dan Guddat;2007-12-08;doubles;25.5934;2.42821
807523;Dan Guddat;2007-12-08;mixed;29.2093;3.17648
809363;Andrea Paul;2007-12-08;mixed;27.9033;3.49454
809585;Ronny Pabst;2007-12-08;doubles;28.9253;2.3084
809585;Ronny Pabst;2007-12-08;mixed;30.2776;3.1908
810449;Alexander Nachtigall;2007-12-08;singles;37.9792;1.72961
810449;Alexander Nachtigall;2007-12-08;doubles;37.7882;2.50282
806276;Anika Götze;2007-12-09;doubles;30.4608;1.94167
806276;Anika Götze;2007-12-09;mixed;32.6839;3.41504
806323;Dennis Doer;2007-12-09;doubles;32.041;2.07156
806323;Dennis Doer;2007-12-09;mixed;35.2377;2.29972
807743;Martin Braun;2007-12-09;singles;24.1568;1.4036
807743;Martin Braun;2007-12-09;doubles;20.3082;2.30627
808514;Stefanie Oertel;2007-12-09;doubles;27.6774;1.86838
808514;Stefanie Oertel;2007-12-09;mixed;34.7807;2.13353
808845;Lilian Malanowsky;2007-12-09;singles;25.3705;1.42767
808845;Lilian Malanowsky;2007-12-09;doubles;29.5007;2.08922
808884;Tobias Schultze;2007-12-09;singles;30.442;1.32279
808884;Tobias Schultze;2007-12-09;doubles;29.3071;1.99438
810156;Andreas Karos;2007-12-09;singles;22.3887;1.72602
810156;Andreas Karos;2007-12-09;doubles;26.4736;2.3784
810233;Sascha Bulik;2007-12-09;singles;25.7633;1.38746
810233;Sascha Bulik;2007-12-09;doubles;23.6097;2.06801
810817;Andreas Ziese;2007-12-09;doubles;27.3335;2.64918
810817;Andreas Ziese;2007-12-09;mixed;36.0747;3.41439
806310;Heinz Fraulob;2007-12-13;singles;20.8718;2.00456
806310;Heinz Fraulob;2007-12-13;doubles;21.2046;2.26057
806314;Gert Schulz;2007-12-13;singles;21.8751;1.76688
806314;Gert Schulz;2007-12-13;doubles;22.8073;2.04192
809585;Ronny Pabst;2007-12-13;doubles;29.0597;2.29243
809585;Ronny Pabst;2007-12-13;mixed;29.6253;3.11922
806276;Anika Götze;2007-12-15;doubles;30.6473;1.92663
806276;Anika Götze;2007-12-15;mixed;32.7651;3.38913
806323;Dennis Doer;2007-12-15;doubles;31.6923;2.04151
806323;Dennis Doer;2007-12-15;mixed;35.2745;2.29302
807743;Martin Braun;2007-12-15;singles;24.1118;1.39778
807743;Martin Braun;2007-12-15;doubles;20.0839;2.27846
808514;Stefanie Oertel;2007-12-15;doubles;27.777;1.85844
808514;Stefanie Oertel;2007-12-15;mixed;33.8863;2.09641
808577;Gerd Kanikowski;2007-12-15;singles;30.9638;1.33319
808577;Gerd Kanikowski;2007-12-15;doubles;24.4315;2.11042
808845;Lilian Malanowsky;2007-12-15;singles;25.2667;1.41517
808845;Lilian Malanowsky;2007-12-15;doubles;29.6251;2.07438
808884;Tobias Schultze;2007-12-15;singles;30.2029;1.30567
808884;Tobias Schultze;2007-12-15;doubles;29.5312;1.97371
809585;Ronny Pabst;2007-12-15;doubles;28.669;2.25331
809585;Ronny Pabst;2007-12-15;mixed;27.7151;2.9981
810156;Andreas Karos;2007-12-15;singles;22.123;1.69476
810156;Andreas Karos;2007-12-15;doubles;26.2351;2.3477
810817;Andreas Ziese;2007-12-15;singles;31.9622;1.80271
810817;Andreas Ziese;2007-12-15;doubles;26.812;2.58762
806299;Andreas Knauf;2008-01-19;singles;37.542;1.89198
806299;Andreas Knauf;2008-01-19;doubles;45.4786;3.0265
806304;Gabriela Knauf;2008-01-19;doubles;31.1385;2.61292
806304;Gabriela Knauf;2008-01-19;mixed;41.3945;2.9998
806310;Heinz Fraulob;2008-01-19;singles;20.7071;1.97242
806310;Heinz Fraulob;2008-01-19;doubles;21.4441;2.23727
806314;Gert Schulz;2008-01-19;doubles;23.2419;2.01698
806314;Gert Schulz;2008-01-19;mixed;22.2101;2.79249
806316;Rainer Schütz;2008-01-19;singles;27.4579;1.69272
806316;Rainer Schütz;2008-01-19;doubles;25.4698;2.15261
807523;Dan Guddat;2008-01-19;doubles;25.6008;2.4275
807523;Dan Guddat;2008-01-19;mixed;29.5295;3.1304
809384;Susanne Schiller;2008-01-19;mixed;27.499;5.10933
810449;Alexander Nachtigall;2008-01-19;singles;38.0825;1.7121
810449;Alexander Nachtigall;2008-01-19;doubles;37.9941;2.47212
806299;Andreas Knauf;2008-01-20;singles;36.8763;1.82961
806299;Andreas Knauf;2008-01-20;doubles;43.9331;2.91558
806304;Gabriela Knauf;2008-01-20;doubles;30.5627;2.55857
806304;Gabriela Knauf;2008-01-20;mixed;39.9717;2.90372
806316;Rainer Schütz;2008-01-20;singles;27.3578;1.67549
806316;Rainer Schütz;2008-01-20;doubles;25.3032;2.13107
807523;Dan Guddat;2008-01-20;doubles;25.389;2.39568
807523;Dan Guddat;2008-01-20;mixed;27.9803;3.02085
807743;Martin Braun;2008-01-20;singles;24.6444;1.37203
807743;Martin Braun;2008-01-20;doubles;19.9757;2.26191
808514;Stefanie Oertel;2008-01-20;doubles;28.1953;1.83805
808514;Stefanie Oertel;2008-01-20;mixed;34.0676;2.08415
808845;Lilian Malanowsky;2008-01-20;singles;25.5771;1.39408
808845;Lilian Malanowsky;2008-01-20;doubles;30.1461;2.04507
809585;Ronny Pabst;2008-01-20;doubles;28.5632;2.23737
810156;Andreas Karos;2008-01-20;doubles;26.8784;2.30727
810449;Alexander Nachtigall;2008-01-20;singles;37.9061;1.68799
810449;Alexander Nachtigall;2008-01-20;doubles;36.9626;2.4128
810817;Andreas Ziese;2008-01-20;singles;32.1908;1.77453
810817;Andreas Ziese;2008-01-20;mixed;36.5552;3.35501
807743;Martin Braun;2008-01-23;singles;24.6327;1.37171
807743;Martin Braun;2008-01-23;doubles;19.8923;2.24746
808514;Stefanie Oertel;2008-01-23;doubles;28.5725;1.8155
808514;Stefanie Oertel;2008-01-23;mixed;33.7212;2.06688
808845;Lilian Malanowsky;2008-01-23;singles;25.4142;1.37928
808845;Lilian Malanowsky;2008-01-23;doubles;30.6129;2.01307
810156;Andreas Karos;2008-01-23;singles;22.1081;1.69296
810156;Andreas Karos;2008-01-23;doubles;26.7917;2.29181
810233;Sascha Bulik;2008-01-23;doubles;23.4909;2.05618
810233;Sascha Bulik;2008-01-23;mixed;19.4699;7.02974
810817;Andreas Ziese;2008-01-23;singles;31.6592;1.72603
810817;Andreas Ziese;2008-01-23;doubles;26.6261;2.56247
806276;Anika Götze;2008-01-26;doubles;30.9536;1.90376
806276;Anika Götze;2008-01-26;mixed;33.0563;3.32291
808577;Gerd Kanikowski;2008-01-26;singles;31.1728;1.31671
808577;Gerd Kanikowski;2008-01-26;doubles;24.0811;2.07775
808884;Tobias Schultze;2008-01-26;singles;30.4011;1.29021
808884;Tobias Schultze;2008-01-26;doubles;29.2247;1.94742
810817;Andreas Ziese;2008-01-26;doubles;26.803;2.53548
810817;Andreas Ziese;2008-01-26;mixed;36.8406;3.29082
806299;Andreas Knauf;2008-01-27;singles;37.1401;1.79272
806299;Andreas Knauf;2008-01-27;doubles;43.9844;2.90177
806304;Gabriela Knauf;2008-01-27;doubles;30.4087;2.53196
806304;Gabriela Knauf;2008-01-27;mixed;39.0997;2.82347
806316;Rainer Schütz;2008-01-27;singles;26.9365;1.63693
806316;Rainer Schütz;2008-01-27;doubles;25.1715;2.11344
807523;Dan Guddat;2008-01-27;doubles;25.2226;2.36975
807523;Dan Guddat;2008-01-27;mixed;27.0365;2.9302
810449;Alexander Nachtigall;2008-01-27;singles;37.1521;1.6416
810449;Alexander Nachtigall;2008-01-27;doubles;36.9977;2.40574
806276;Anika Götze;2008-02-02;doubles;31.2933;1.8803
806276;Anika Götze;2008-02-02;mixed;33.3323;3.25921
806299;Andreas Knauf;2008-02-02;singles;37.146;1.79287
806299;Andreas Knauf;2008-02-02;doubles;43.5709;2.84305
806304;Gabriela Knauf;2008-02-02;doubles;30.1455;2.49587
806304;Gabriela Knauf;2008-02-02;mixed;38.066;2.75883
806316;Rainer Schütz;2008-02-02;singles;26.9256;1.63585
806316;Rainer Schütz;2008-02-02;doubles;24.9519;2.09202
806323;Dennis Doer;2008-02-02;mixed;35.406;2.27334
807523;Dan Guddat;2008-02-02;doubles;25.2668;2.36196
807523;Dan Guddat;2008-02-02;mixed;25.9233;2.8577
807743;Martin Braun;2008-02-02;singles;24.6094;1.36932
807743;Martin Braun;2008-02-02;doubles;19.8807;2.24567
808514;Stefanie Oertel;2008-02-02;doubles;28.3657;1.79812
808514;Stefanie Oertel;2008-02-02;mixed;33.7323;2.06617
808845;Lilian Malanowsky;2008-02-02;singles;25.3306;1.36977
808845;Lilian Malanowsky;2008-02-02;doubles;30.3587;1.98848
808884;Tobias Schultze;2008-02-02;singles;30.4618;1.2839
808884;Tobias Schultze;2008-02-02;doubles;29.4435;1.92792
810156;Andreas Karos;2008-02-02;doubles;26.9598;2.27127
810233;Sascha Bulik;2008-02-02;doubles;23.4811;2.05531
810449;Alexander Nachtigall;2008-02-02;singles;36.8221;1.61325
810449;Alexander Nachtigall;2008-02-02;doubles;37.0433;2.39751
810817;Andreas Ziese;2008-02-02;singles;31.5565;1.70876
810817;Andreas Ziese;2008-02-02;mixed;36.8688;3.28225
806311;Thilo Gottschlag;2008-02-03;doubles;29.8136;1.99913
806311;Thilo Gottschlag;2008-02-03;mixed;37.9664;2.32404
806314;Gert Schulz;2008-02-03;singles;22.2918;1.72261
806314;Gert Schulz;2008-02-03;doubles;23.4245;1.99634
809363;Andrea Paul;2008-02-03;doubles;27.1158;2.32645
809363;Andrea Paul;2008-02-03;mixed;29.0375;3.34453
809384;Susanne Schiller;2008-02-03;singles;23.4691;1.70341
809384;Susanne Schiller;2008-02-03;doubles;28.0661;2.39373
806276;Anika Götze;2008-02-09;doubles;31.5738;1.85895
806276;Anika Götze;2008-02-09;mixed;33.8224;3.176
806310;Heinz Fraulob;2008-02-09;doubles;21.1202;2.20619
806310;Heinz Fraulob;2008-02-09;mixed;21.6978;3.3226
806311;Thilo Gottschlag;2008-02-09;doubles;29.8397;1.99623
806311;Thilo Gottschlag;2008-02-09;mixed;37.9665;2.3255
806314;Gert Schulz;2008-02-09;singles;21.8507;1.68038
806314;Gert Schulz;2008-02-09;doubles;23.2634;1.97814
806323;Dennis Doer;2008-02-09;doubles;31.9802;2.01424
806323;Dennis Doer;2008-02-09;mixed;35.6446;2.24643
808514;Stefanie Oertel;2008-02-09;doubles;28.3755;1.79817
808514;Stefanie Oertel;2008-02-09;mixed;33.7324;2.06783
808577;Gerd Kanikowski;2008-02-09;singles;30.841;1.29785
808577;Gerd Kanikowski;2008-02-09;doubles;24.3793;2.04888
808845;Lilian Malanowsky;2008-02-09;singles;25.3753;1.3652
808845;Lilian Malanowsky;2008-02-09;doubles;30.3708;1.98768
808884;Tobias Schultze;2008-02-09;singles;30.6073;1.27163
808884;Tobias Schultze;2008-02-09;doubles;29.5969;1.91283
809363;Andrea Paul;2008-02-09;doubles;27.3181;2.29803
809363;Andrea Paul;2008-02-09;mixed;28.3281;3.2369
809384;Susanne Schiller;2008-02-09;singles;23.85;1.66468
809384;Susanne Schiller;2008-02-09;doubles;28.2802;2.36258
810156;Andreas Karos;2008-02-09;doubles;27.0599;2.25846
810233;Sascha Bulik;2008-02-09;singles;25.6759;1.37867
810817;Andreas Ziese;2008-02-09;singles;31.7708;1.68328
810817;Andreas Ziese;2008-02-09;doubles;26.8449;2.5274
806299;Andreas Knauf;2008-02-10;singles;37.3272;1.76396
806299;Andreas Knauf;2008-02-10;doubles;43.7223;2.81017
806304;Gabriela Knauf;2008-02-10;doubles;30.0418;2.47645
806304;Gabriela Knauf;2008-02-10;mixed;38.567;2.69979
806311;Thilo Gottschlag;2008-02-10;doubles;30.3358;1.96749
806311;Thilo Gottschlag;2008-02-10;mixed;38.1074;2.30945
806316;Rainer Schütz;2008-02-10;singles;26.7554;1.61291
806316;Rainer Schütz;2008-02-10;doubles;25.453;2.05599
807523;Dan Guddat;2008-02-10;doubles;25.9053;2.30909
